PGA_of_the_recording_scale1,PGA_of_the_recording_scale2
2.766472,5.0264
4.523862,3.81843
3.4127379999999996,2.6126799999999997
2.766472,3.294
2.66443,1.68495
2.8798519999999996,2.54
2.233586,4.332621
4.036328,3.43095
1.5646439999999997,2.0837999999999997
3.990976,5.312384000000001
2.403656,5.1261600000000005
3.5034419999999997,2.5808297999999996
3.8201379999999996,4.403
2.423701,1.47678
2.792874,3.5844
6.083329,3.62703
5.361034,2.89912
2.423701,2.0385
2.937333,1.3121099999999999
5.361034,3.34
5.649952,7.741536
6.051227,3.6333375
6.404349,6.024900000000001
1.7816610000000002,1.6752120000000001
1.7977120000000002,2.7081600000000003
3.2904549999999997,1.7122009999999999
6.456500000000001,3.41322
2.4235,2.6986000000000003
7.215,3.7323
3.2375000000000003,1.519
4.0515,2.9565
3.6630000000000003,1.41966
3.145,1.7
2.0535,2.4412230000000004
5.254,2.73705
5.254,4.2884
3.6630000000000003,2.988216
6.8635,3.0986662
1.1638199999999999,2.4514
1.33986,1.31109
3.78486,3.35916
1.1246999999999998,1.5525
3.82398,2.80347
2.70906,2.77
2.43522,5.476257
1.88754,1.8600375
2.6503799999999997,4.0921
1.21272,1.8714080000000002
3.74574,9.260940000000002
2.23962,1.9126538
3.0076,1.26728
4.3466,4.640523
4.0788,1.908225
2.62218,2.37832
1.51206,2.1330000000000005
0.98571,0.73851
2.15325,2.25
3.79929,8.731221
1.10055,1.1083124999999998
2.4020699999999997,3.7901
3.2155199999999997,5.070912
3.68445,9.3093
1.31109,1.1442514000000001
1.49296,2.322
1.2065199999999998,0.9966299999999999
2.1613200000000004,2.49
1.28464,1.42635
2.17868,3.7901
2.42172,4.210668
3.11612,8.68062
2.0398,1.962767
1.9305,1.02531
1.4580000000000002,1.08
3.5370000000000004,5.762166000000001
2.5515,1.8214875
4.8735,5.4511
2.8080000000000003,3.139136
4.482,2.7729304
1.49136,2.08
2.5740299999999996,7.895487
2.5095,3.373125
1.27626,2.6878
1.46268,3.078768
1.9359,6.528600000000001
1.7064599999999999,1.9878235999999998
2.76,6.070068
1.26,1.214325
3.53,5.330299999999999
1.02,1.539384
3.9,9.430200000000001
3.16,2.6392952
8.357339999999999,3.66225
4.816467,3.3068999999999997
5.7401729999999995,3.939012
2.903076,3.1917600000000004
7.785522,2.9566787999999997
1.8600375,2.9143
1.9564124999999999,3.063676
1.329975,3.33684
1.11795,0.9688551999999999
5.8588,5.855696
4.738888,7.59252
3.788092,2.0964021999999995
8.1003,2.797987
2.9542119999999996,3.04158
1.830524,2.884762
2.963274,3.7075259999999997
1.105564,1.958222
1.440858,2.9415000000000004
2.482988,5.644400000000001
4.023528000000001,4.24908
1.069316,1.02424
2.8454680000000003,4.239000000000001
3.516056,2.7819599999999998
2.908902,3.21
2.908902,7.059753
1.4227340000000002,1.5130875000000001
1.2868039999999998,2.1442
3.461684,5.765144
3.869474,10.32486
5.7620000000000005,4.301668
3.2895,3.1518
8.1055,3.60789
5.0095,3.1455
8.0625,3.75
8.7505,8.951151000000001
8.427999999999999,3.7779
4.085,2.8689999999999998
6.407,7.205640000000001
3.9932400000000006,4.852664
4.08654,8.103
2.35116,2.46456
2.9296200000000003,6.468400000000001
1.6794000000000002,1.7226
4.1985,3.906
1.65141,1.26909
2.2112100000000003,2.37
2.45379,5.784159
1.68873,1.5117482
2.613423,2.0748539999999998
2.384927,2.680517
3.14182,4.07
5.112598,3.50124
3.741622,2.50734
3.9701179999999994,2.4130399999999996
5.926615,5.602500000000001
1.57091,0.7887000000000001
3.356035,2.35
5.4696229999999995,8.423319000000001
4.012961,2.7081375
5.612433,5.9343
1.499505,1.5846600000000002
5.112598,8.65644
6.112268,3.5747416
4.773298,6.757471
2.5850639999999996,4.218
2.120206,1.8288600000000002
3.820906,6.942200000000001
3.4467519999999996,2.90928
4.932029999999999,5.8725
3.2086539999999997,2.0291099999999997
4.161046,3.67
1.8594319999999998,3.606852
1.6553479999999998,1.4070749999999999
2.38098,3.1693200000000004
3.8322439999999998,8.17284
3.62816,2.672704
3.579373,4.1255
7.014287,4.27386
4.574535,5.871
6.564858999999999,3.9141299999999997
2.776823,1.5016399999999999
4.606637,3.8745000000000003
7.22295,3.2264999999999997
5.023963,3.13
1.877967,2.573181
3.017588,1.81185
6.596961,6.2061
6.019125,5.6595
2.873129,4.32822
3.0817919999999996,1.6036224
3.3670000000000004,1.77996
3.293,1.54504
5.291,3.861
3.6075,1.39815
2.664,1.44
5.587000000000001,4.5602
7.1225000000000005,5.810420000000001
7.7885,3.5162761999999996
2.7873,2.72745
3.48168,3.09008
3.05136,4.212000000000001
3.51102,2.5740299999999996
3.9804600000000003,4.07
1.0269,2.3092650000000003
1.5648,1.542
3.3643199999999998,5.1944
2.31786,3.5768040000000005
1.40832,3.48192
2.7873,2.380377
3.1106000000000003,2.0385
2.9252,1.42
8.3018,6.0853
7.7250000000000005,5.6595
4.1818,4.9085399999999995
2.15325,1.953
1.78002,2.511
3.2155199999999997,2.4091199999999997
1.9618499999999996,2.05
1.914,4.3986
1.55034,1.5612750000000002
2.06712,3.2616
3.50262,5.523672
3.17724,8.02776
2.2393799999999997,1.9544148
1.5624,2.43
2.13528,1.76382
1.81412,2.09
1.2586,3.1889849999999997
1.02424,1.137225
1.9703600000000001,3.4277
2.3436000000000003,4.074840000000001
1.09368,3.0466800000000003
3.65428,3.5162761999999996
5.7645,3.0615899999999994
3.996,2.96
3.0509999999999997,4.970418
3.267,2.332275
5.751,6.4326
1.944,2.173248
2.052,1.2695344
1.90722,5.850138
1.6060800000000002,2.1588000000000003
2.83215,5.961340000000001
0.88908,2.99832
2.90385,3.3826409999999996
2.29,5.036397
4.37,4.2115875
4.1,6.191
4.38,6.610296
2.06,4.98108
3.08,2.5724776
5.674194,2.486475
9.698913000000001,6.6591000000000005
5.388285000000001,5.924100000000001
3.95874,1.503396
3.4213125,5.3605
1.0023,1.569568
4.1923125,10.5183
1.9564124999999999,1.6954965999999998
3.9109,3.908828
4.5451,7.27818
2.2801,1.2611822
6.0368,9.672
2.4147200000000004,1.336352
6.74622,2.3302638
2.9542119999999996,3.04158
2.600794,4.098647
1.803338,2.256262
2.283624,4.662
1.431796,1.54524
1.3593,3.09
2.53736,2.6795999999999998
3.153576,3.0206399999999998
1.63116,1.2906
2.437678,2.69
1.377424,3.342936
1.377424,1.4649
2.410492,4.0166
1.141812,1.9015920000000002
2.0661359999999998,5.51304
3.072018,2.8313958
3.182,2.113588
8.1055,6.051227
7.826,3.48348
6.6865,4.1985
9.1375,4.25
4.773000000000001,4.882446000000001
8.7075,3.9031875
7.7615,5.4511
2.1715,2.44218
4.1985,5.1021
3.1068900000000004,6.160500000000001
1.5114600000000002,1.58436
2.37915,2.4403499999999996
3.3961200000000002,3.15952
3.21885,3.45
1.25022,2.9470620000000003
3.0789,3.1803749999999997
2.16456,3.501344
1.3901700000000001,1.2444777999999999
4.8555399999999995,3.8549199999999995
5.055473999999999,5.682054
6.42645,8.325000000000001
3.5416879999999997,2.42544
3.2560679999999995,2.1819599999999997
2.4563319999999997,1.49296
3.456002,3.267
1.870811,0.93927
4.2843,3.0
6.383607,9.830871
2.556299,1.7251125
5.555309,5.8739
2.127869,3.6028200000000004
5.812367,3.3993454
3.5261179999999994,4.991861
4.104356,6.697000000000001
3.560132,3.07092
4.161046,3.51219
1.3152079999999997,1.00688
2.063516,2.4570000000000003
4.467172,2.82498
5.079424,4.48
1.5986579999999997,3.101013
3.322034,2.8237875000000003
3.5714699999999997,4.7565
4.240412,5.644408
2.6304159999999994,5.60976
5.023963,5.7905
7.158746,4.36188
3.001537,3.8522000000000003
3.9966990000000004,2.38293
5.649952,3.05536
2.6002620000000003,2.1870000000000003
4.205362,2.62
7.174797,9.830871
3.9324950000000003,2.3611875
4.991861,4.6960999999999995
3.7880359999999995,3.561712
6.725369000000001,10.131420000000002
3.804087,1.9794714
3.626,4.0376
4.6065000000000005,2.1613200000000004
2.0720000000000005,1.5120000000000002
5.6240000000000006,2.17968
7.659,4.14
8.103,9.632934
7.992000000000001,4.1634
5.272500000000001,2.380377
2.6895,2.63175
3.50124,3.10744
2.74818,3.7935000000000003
3.9706799999999993,2.9110199999999997
1.84842,1.89
3.7653,8.467305
4.27386,4.2115875
3.78486,5.8437
2.09292,3.2296880000000003
1.1833799999999999,1.0106161999999999
4.0788,1.89486
3.4196,1.44088
2.6162,0.91059
6.118200000000001,2.97
2.1630000000000003,2.3092650000000003
2.78487,2.52588
3.20595,4.522500000000001
1.50249,1.12569
2.57433,2.69
2.3542199999999998,2.370825
1.78002,2.8086
3.36864,5.312384000000001
1.86615,4.7151000000000005
1.64604,1.4365784
2.91648,4.5360000000000005
2.20472,1.82118
1.98772,2.29
3.0814,7.8075149999999995
1.93564,2.1491625
2.5172,4.379
0.9027200000000001,1.569568
0.9461200000000001,2.6356200000000003
1.3888,1.336352
3.3345000000000007,1.77099
2.3085,1.71
5.953500000000001,9.698913000000001
3.2805000000000004,2.3419125000000003
4.347,4.8622000000000005
5.953500000000001,6.655572
4.2255,7.56834
1.944,1.2027168
1.48419,2.07
0.76719,2.353251
0.88908,1.19505
1.51287,3.1860999999999997
0.88908,1.8714080000000002
2.84649,3.3158234
2.95,6.487935
1.42,2.1442
3.14,4.738888
1.34,3.2401200000000006
3.6,3.006792
2.771118,1.214325
6.5319210000000005,4.4847
5.7401729999999995,3.939012
9.698913000000001,10.663380000000002
9.171081,3.4828674
3.720075,5.8286
2.7756,4.346496
3.0550875,7.66506
1.3010625,1.127547
3.4126,3.410792
6.372199999999999,10.20396
2.0223280000000003,3.2401200000000006
4.240852,2.3469682
10.179780000000001,3.5162761999999996
2.40143,2.4724500000000003
1.9392680000000002,3.056134
1.531478,1.9161219999999999
1.241494,2.1989870000000002
2.374244,4.847
2.048012,2.2102799999999996
2.528298,2.67003
2.473926,2.36964
1.649284,2.4570000000000003
3.144514,2.48799
1.4952299999999998,1.65
1.94833,4.728495
1.0058820000000002,1.0697625000000002
1.386486,2.3103000000000002
2.501112,4.165392
2.600794,6.939660000000001
2.827344,2.6058864
4.2785,3.194149
6.7725,6.489
7.3745,3.28251
7.4605,4.684500000000001
7.589499999999999,3.53
7.890499999999999,8.071431
5.568499999999999,3.9109
4.6225,5.1987000000000005
1.56744,1.9047839999999998
2.86431,5.6795
2.3884800000000004,2.50368
1.14759,2.5338
3.65736,3.7514399999999997
1.03563,0.7958700000000001
1.6794000000000002,1.8
3.65736,8.621256
3.33081,3.4405875
3.05091,2.7311693999999997
3.655936,2.9025279999999998
4.141489999999999,4.65479
3.555969,4.6065000000000005
4.955507,3.39366
3.184663,2.1341099999999997
3.3131919999999995,2.01376
3.3131919999999995,3.132
5.640995,2.83215
5.369655999999999,3.76
2.727671,4.200663
3.4702830000000002,2.3419125000000003
4.769854,5.0434
5.012631,5.297292
4.2700190000000005,7.229820000000001
4.784135,2.797987
3.3787239999999996,4.783198
1.394574,1.20294
1.235842,1.0431300000000001
2.2676,1.736
4.36513,5.197500000000001
3.2880199999999995,2.0793
1.4512639999999999,1.28
1.6553479999999998,3.210978
1.24718,1.060125
2.77781,3.6995000000000005
2.66443,3.5466200000000003
1.9841499999999999,4.2315000000000005
1.825418,1.3447042
4.526382,5.217
2.857078,1.74084
4.253515,2.53605
1.9421709999999999,1.0502799999999999
6.340145000000001,5.3325000000000005
2.231089,0.9966299999999999
2.182936,2.991048
1.990324,1.19505
1.621151,1.5251000000000001
5.200524000000001,4.889808
4.49428,6.7704
6.227787999999999,3.2406536
2.146,1.13448
6.7155000000000005,7.4778
3.0524999999999998,1.5790499999999998
5.8275,2.7342
5.346500000000001,3.9015000000000004
4.292,1.6634399999999998
6.6415,3.59
2.6825,3.1889849999999997
7.289000000000001,3.7971749999999997
6.179,5.0434
7.178,5.855696
3.5705,1.6119746
1.1736,2.472
1.91688,1.8757199999999998
3.15894,2.80364
2.9633399999999996,4.0905
2.79708,2.05062
3.18828,3.26
3.05136,6.861816
1.89732,1.869675
2.2102799999999996,3.4126
2.22984,3.440976
2.69928,6.67368
3.2274,2.756226
3.2548000000000004,1.37144
2.7192000000000003,1.7820000000000003
2.7192000000000003,0.9464400000000001
2.1218,1.5544760000000002
2.9046,3.40938
3.7904000000000004,1.5368048
3.71316,3.3678399999999997
3.31122,2.48082
3.1676699999999998,3.31
1.4163599999999998,1.42635
3.68445,5.8135
1.27281,2.0072360000000002
1.2441,3.1434
1.89486,1.6537355999999999
1.9616799999999999,3.0509999999999997
3.13348,2.58837
1.05896,1.22
1.63184,4.134684
1.1544400000000001,1.2817875
2.03112,3.5334
1.71864,2.988216
1.71864,4.787640000000001
1.7793999999999999,1.7122009999999999
2.8215,1.49853
3.402,2.52
2.9160000000000004,4.750488000000001
2.7270000000000003,1.946775
2.8080000000000003,3.1408
2.1195000000000004,2.369444
1.998,3.57864
4.104,2.5390688
2.1223199999999998,2.96
2.19402,6.729858
1.67061,2.2455375
1.84986,3.8958
1.97175,4.1503000000000005
1.76382,5.9482800000000005
2.47365,2.881509
3.75,8.247375
1.34,1.291425
3.08,4.6508
1.85,2.7920200000000004
2.79,6.74622
3.59,2.9984398
6.729858,2.949075
3.9147540000000003,2.6878
7.191711,4.935084000000001
8.313354,9.14004
4.310628,1.6370311999999998
2.3226375,3.6391000000000004
1.5130875000000001,2.369444
1.04085,2.6114400000000004
3.8260875000000003,3.3158234
4.6055,4.60306
3.1559,5.05362
2.5519,1.4115217999999998
4.919992,7.88268
2.505272,1.3864652
8.02776,2.7729304
1.3593,1.3995000000000002
2.2020660000000003,3.4702830000000002
3.343878,4.1837219999999995
1.5133539999999999,2.680517
2.53736,5.18
2.981398,3.14853
1.99364,1.9096000000000002
3.26232,4.86
2.682352,2.1223199999999998
1.368362,1.51
2.501112,6.070068
2.473926,2.6310375
2.700476,4.497416
3.090142,8.24538
2.6551660000000004,2.4471946
5.719,3.798746
3.827,2.857078
2.666,1.18668
6.234999999999999,3.915
7.847499999999999,3.65
6.9875,7.147725
5.202999999999999,2.332275
5.8694999999999995,4.1223
3.526,3.96552
3.06957,3.730202
3.1722,3.3251999999999997
1.61409,1.65561
1.03563,0.9634800000000001
3.55473,2.73177
3.04158,3.26
1.07295,2.5291949999999996
1.28754,1.329975
2.4258,3.9239200000000003
2.7710100000000004,2.4806034
2.6991089999999995,2.1428819999999997
4.141489999999999,4.65479
3.027572,3.9220000000000006
1.728001,1.1833799999999999
2.4991749999999997,1.67475
2.57058,1.5624
3.6273739999999997,3.4290000000000003
3.027572,1.52004
3.0989769999999996,2.17
2.784795,4.288635
4.9412259999999995,3.334575
2.4420509999999997,2.5821
1.6708769999999997,1.7657640000000001
4.455672,2.6058864
1.3718979999999998,1.9421709999999999
1.995488,3.2560000000000002
4.331116,3.73596
4.0136519999999996,3.38778
3.2426679999999997,2.48248
3.8775959999999996,2.45214
3.106612,2.74
4.070341999999999,7.895487
3.2426679999999997,2.756325
1.712038,2.2801
2.460346,3.274964
2.2109099999999997,1.628679
5.601799000000001,6.456500000000001
3.9324950000000003,2.3961
2.006375,1.19625
5.264728,2.84704
6.179635,5.197500000000001
6.131481999999999,2.73894
4.237464,5.806152
2.006375,1.2046875
1.861916,1.7515999999999998
5.377085,2.797987
2.1645,1.1442599999999998
5.309500000000001,5.9122
2.849,1.4737799999999999
6.2715000000000005,2.94252
6.160500000000001,4.495500000000001
3.2005,1.24041
2.3865000000000003,1.29
5.439,6.465942
6.623,3.450225
5.957000000000001,4.8622000000000005
2.3125,1.8865
5.0135000000000005,6.55278
4.995000000000001,2.255094
3.38388,3.31122
3.5696999999999997,3.1681999999999997
3.50124,4.833
2.31786,1.69929
2.92422,2.99
1.6430399999999998,3.694824
3.88266,3.8260875000000003
3.06114,4.7263
1.11492,1.720488
3.0806999999999998,7.616700000000001
3.1785,2.7144649999999997
6.4272,2.98584
2.4514,1.6065
3.3784,1.1758799999999998
2.5338,1.23
6.798,7.257689999999999
2.7192000000000003,1.2721500000000001
2.1012,2.4663600000000003
3.7514399999999997,3.40256
1.19625,1.6875
3.0528299999999997,3.19
1.73217,3.9807330000000003
1.0431300000000001,1.0504875
1.36851,2.1593
1.97142,3.1089520000000004
1.1771099999999999,2.9741400000000002
3.36864,2.9399744
1.55372,2.4165
2.83836,2.3445899999999997
1.64052,1.89
2.74288,6.949788000000001
1.6665599999999998,1.8503999999999998
2.2828399999999998,3.9713
3.41992,5.946248000000001
3.10744,8.65644
3.43728,3.3074711999999997
4.8870000000000005,2.59554
1.4850000000000003,1.1
2.538,4.134684
4.5495,3.2478375
2.7944999999999998,3.1256999999999997
4.3065,4.814348
1.6875,3.0225
2.322,1.4365784
1.6132499999999999,2.25
1.3622999999999998,4.178669999999999
1.5057,2.023875
1.21173,2.5519
2.33025,4.9049000000000005
1.5845699999999998,5.343780000000001
2.0291099999999997,2.3636726
2.15,4.728495
3.27,3.1514625
1.53,2.3103000000000002
3.39,5.116188
3.88,9.38184
3.53,2.9483265999999997
5.27832,2.3129999999999997
8.489298,5.8286
4.860453,3.335332
2.837097,3.1192200000000003
5.4982500000000005,2.08805
0.9733875,1.5251000000000001
1.6287375,2.550548
3.103275,7.785960000000001
2.9143,2.912756
3.1710000000000003,5.077800000000001
4.0619,2.2467417999999997
5.312384000000001,8.51136
3.818276,2.1131065999999996
2.9016,1.0022639999999998
2.40143,2.4724500000000003
1.9392680000000002,3.056134
1.531478,1.9161219999999999
1.241494,2.1989870000000002
2.374244,4.847
2.048012,2.2102799999999996
2.528298,2.67003
2.473926,2.36964
1.649284,2.4570000000000003
3.144514,2.48799
1.4952299999999998,1.65
1.94833,4.728495
1.0058820000000002,1.0697625000000002
1.386486,2.3103000000000002
2.501112,4.165392
2.600794,6.939660000000001
2.827344,2.6058864
4.2785,3.194149
6.7725,6.489
7.3745,3.28251
7.4605,4.684500000000001
7.589499999999999,3.53
7.890499999999999,8.071431
5.568499999999999,3.9109
4.6225,5.1987000000000005
1.56744,1.9047839999999998
2.86431,5.6795
2.3884800000000004,2.50368
1.14759,2.5338
3.65736,3.7514399999999997
1.03563,0.7958700000000001
1.6794000000000002,1.8
3.65736,8.621256
3.33081,3.4405875
3.05091,2.7311693999999997
3.655936,2.9025279999999998
4.141489999999999,4.65479
3.555969,4.6065000000000005
4.955507,3.39366
3.184663,2.1341099999999997
3.3131919999999995,2.01376
3.3131919999999995,3.132
5.640995,2.83215
5.369655999999999,3.76
2.727671,4.200663
3.4702830000000002,2.3419125000000003
4.769854,5.0434
5.012631,5.297292
4.2700190000000005,7.229820000000001
4.784135,2.797987
3.3787239999999996,4.783198
1.394574,1.20294
1.235842,1.0431300000000001
2.2676,1.736
4.36513,5.197500000000001
3.2880199999999995,2.0793
1.4512639999999999,1.28
1.6553479999999998,3.210978
1.24718,1.060125
2.77781,3.6995000000000005
2.66443,3.5466200000000003
1.9841499999999999,4.2315000000000005
1.825418,1.3447042
4.526382,5.217
2.857078,1.74084
4.253515,2.53605
1.9421709999999999,1.0502799999999999
6.340145000000001,5.3325000000000005
2.231089,0.9966299999999999
2.182936,2.991048
1.990324,1.19505
1.621151,1.5251000000000001
5.200524000000001,4.889808
4.49428,6.7704
6.227787999999999,3.2406536
2.146,1.13448
6.7155000000000005,7.4778
3.0524999999999998,1.5790499999999998
5.8275,2.7342
5.346500000000001,3.9015000000000004
4.292,1.6634399999999998
6.6415,3.59
2.6825,3.1889849999999997
7.289000000000001,3.7971749999999997
6.179,5.0434
7.178,5.855696
3.5705,1.6119746
1.1736,2.472
1.91688,1.8757199999999998
3.15894,2.80364
2.9633399999999996,4.0905
2.79708,2.05062
3.18828,3.26
3.05136,6.861816
1.89732,1.869675
2.2102799999999996,3.4126
2.22984,3.440976
2.69928,6.67368
3.2274,2.756226
3.2548000000000004,1.37144
2.7192000000000003,1.7820000000000003
2.7192000000000003,0.9464400000000001
2.1218,1.5544760000000002
2.9046,3.40938
3.7904000000000004,1.5368048
3.71316,3.3678399999999997
3.31122,2.48082
3.1676699999999998,3.31
1.4163599999999998,1.42635
3.68445,5.8135
1.27281,2.0072360000000002
1.2441,3.1434
1.89486,1.6537355999999999
1.9616799999999999,3.0509999999999997
3.13348,2.58837
1.05896,1.22
1.63184,4.134684
1.1544400000000001,1.2817875
2.03112,3.5334
1.71864,2.988216
1.71864,4.787640000000001
1.7793999999999999,1.7122009999999999
2.8215,1.49853
3.402,2.52
2.9160000000000004,4.750488000000001
2.7270000000000003,1.946775
2.8080000000000003,3.1408
2.1195000000000004,2.369444
1.998,3.57864
4.104,2.5390688
2.1223199999999998,2.96
2.19402,6.729858
1.67061,2.2455375
1.84986,3.8958
1.97175,4.1503000000000005
1.76382,5.9482800000000005
2.47365,2.881509
3.75,8.247375
1.34,1.291425
3.08,4.6508
1.85,2.7920200000000004
2.79,6.74622
3.59,2.9984398
6.729858,2.949075
3.9147540000000003,2.6878
